2023-01-16 17:59:48.929391,3.3654972323256066e-18,0.08771549165248871,4.636131756274864e-11,0.9819314479827881,3.4715906167548383e-06,0.9692856669425964,2.1012680053518647e-14,0.6323418617248535
2023-01-16 17:59:49.084027,7.900751100712465e-18,0.0015443975571542978,1.3411427350618066e-11,0.9906244874000549,2.082985702145379e-05,0.7778187394142151,1.0099550590367962e-13,0.7580761909484863
2023-01-16 17:59:49.216719,3.1071325792325275e-17,0.0020280953031033278,1.5143586384880336e-10,0.9881151914596558,1.800397330953274e-05,0.7750463485717773,3.7869292662633114e-13,0.7762383818626404
2023-01-16 17:59:49.349235,1.6422981193609495e-17,0.001062107039615512,7.629313153456607e-11,0.987748920917511,2.2152229576022364e-05,0.8462458252906799,1.130636586416621e-13,0.8869417309761047
2023-01-16 17:59:49.477135,1.3389277271917178e-17,0.001065442687831819,5.673637601399939e-11,0.9880563020706177,1.9133825844619423e-05,0.8716839551925659,8.03261401621444e-14,0.8896816372871399
2023-01-16 17:59:49.611707,9.482619871295598e-18,0.001091065350919962,5.5670839466115396e-11,0.9907823204994202,8.032995538087562e-06,0.8618357181549072,5.333846767583729e-14,0.9219071865081787
2023-01-16 17:59:50.098947,4.207854541167451e-18,0.0015216678148135543,1.0092113950088688e-10,0.9904834032058716,2.491088935130392e-06,0.911315381526947,3.0664720437369175e-14,0.9228686094284058
2023-01-16 17:59:50.229233,4.0448176560235555e-18,0.0012603909708559513,6.570246430248616e-11,0.9910554885864258,2.9525633635785198e-06,0.9329043626785278,2.0972076682159065e-14,0.9231265783309937
2023-01-16 17:59:50.358017,4.8606642398233815e-18,0.001517843920737505,9.826041369453975e-11,0.9894352555274963,2.865499709514552e-06,0.8958027958869934,3.611933140274838e-14,0.9252870678901672
2023-01-16 17:59:50.486007,3.9120655074664514e-18,0.0013703873846679926,5.1410174728427904e-11,0.990443766117096,3.6171054489386734e-06,0.9678483605384827,1.4743265744528167e-14,0.8915567994117737
2023-01-16 17:59:50.615107,5.721454027845051e-18,0.0014399964129552245,7.349826303126861e-11,0.9917150139808655,3.3743897347449092e-06,0.936016321182251,2.7202019255807494e-14,0.9108278751373291
2023-01-16 17:59:50.745610,5.1064621996144325e-18,0.0015267484122887254,4.578764797869006e-11,0.993180513381958,6.308922365860781e-06,0.9024614095687866,3.183503536740434e-14,0.8615196943283081
2023-01-16 17:59:50.873717,5.6332240485780014e-18,0.0011913583148270845,2.3790773170939694e-11,0.9929875731468201,1.0493533409317024e-05,0.8054875135421753,4.947220611688577e-14,0.8817709684371948
2023-01-16 17:59:51.001659,6.387517227865613e-18,0.0016529307467862964,4.004347894936977e-11,0.9913559556007385,7.029640528344316e-06,0.8429660201072693,4.605286963409172e-14,0.8859597444534302
2023-01-16 17:59:51.130098,1.9323043333995908e-17,0.0009576273150742054,1.6090005716673517e-10,0.9882020354270935,1.0174313501920551e-05,0.727088212966919,3.4250770622468174e-13,0.8812315464019775
2023-01-16 17:59:51.249527,8.45866457154478e-18,0.0009512554970569909,1.6913299927256986e-10,0.991905927658081,3.3128808354376815e-06,0.936253547668457,6.774932719867677e-14,0.8862947821617126
2023-01-16 17:59:51.376535,1.4754635653067618e-17,0.0018486009212210774,4.0765274489373837e-10,0.9916821718215942,3.182359023412573e-06,0.9056701064109802,2.126715280660954e-13,0.8314208388328552
2023-01-16 17:59:52.062162,7.546718625720381e-18,0.0032135487999767065,3.1054669946684044e-10,0.996735155582428,4.033013851767464e-07,0.9768365025520325,3.268771971848272e-14,0.8632400631904602
2023-01-16 17:59:52.189125,1.1660928876921317e-17,0.0022357075940817595,3.165550876982337e-10,0.9948171973228455,1.0357338169342256e-06,0.9729177951812744,5.792056694290879e-14,0.8559734225273132
2023-01-16 17:59:52.312970,8.620497495307105e-18,0.003492823801934719,3.114079272226178e-10,0.9961403012275696,6.632859026467486e-07,0.9633391499519348,5.900416602793584e-14,0.8238772749900818
